source,source_name,target,target_name,cluster,coef_mean,coef_abs,p,-logp,network,TF_target,cell_wall_related_gene
AT3G01220,ATHB-20,AT3G09940,MDAR3,Elongation_Cortex_BRZ_4_BL,0.019039173,0.019039173,4.0249976703153405e-14,13.395234366667413,Cortex,AT3G01220_AT3G09940,FALSE
AT3G01220,ATHB-20,AT5G59880,ADF3,Elongation_Cortex_BRZ_4_BL,0.01903668,0.01903668,1.2575954356778815e-13,12.90045904753201,Cortex,AT3G01220_AT5G59880,FALSE
AT1G33240,AT-GTL1,AT3G54770,ARP1,Elongation_Cortex_BRZ_2_BL,0.019011864,0.019011864,4.56904713498701e-17,16.340174361673082,Cortex,AT1G33240_AT3G54770,FALSE
AT1G69780,ATHB-13,AT3G62420,BZIP53,Elongation_Cortex_BRZ_2_BL,0.019010913,0.019010913,5.65176590133422e-14,13.247815835122188,Cortex,AT1G69780_AT3G62420,FALSE
AT3G01220,ATHB-20,AT1G76470,AT1G76470,Elongation_Cortex_BRZ_1_BL,0.018991336,0.018991336,1.1409243376999088e-13,12.942743155589644,Cortex,AT3G01220_AT1G76470,FALSE
AT5G15150,HAT7,AT5G54160,OMT1,Elongation_Cortex_BRZ_4_BL,-0.018989969,0.018989969,1.9462592167481958e-15,14.7107993177644,Cortex,AT5G15150_AT5G54160,FALSE
AT5G15150,HAT7,AT2G36830,TIP1-1,Elongation_Cortex_BRZ_4_BL,-0.018984534,0.018984534,5.782272654334528e-19,18.237901433682115,Cortex,AT5G15150_AT2G36830,FALSE
AT1G69780,ATHB-13,AT1G61100,AT1G61100,Elongation_Cortex_BRZ_0_5_BL,0.018982124,0.018982124,1.8239508733565539e-16,15.738986863221138,Cortex,AT1G69780_AT1G61100,FALSE
AT5G15150,HAT7,AT5G26667,PYR6,Elongation_Cortex_BRZ_0_5_BL,0.018973516,0.018973516,6.08509149635359e-7,6.215732887267484,Cortex,AT5G15150_AT5G26667,FALSE
AT1G26960,ATHB-23,AT5G59880,ADF3,Elongation_Cortex_BRZ_4_BL,0.018970275,0.018970275,5.15919899201294e-15,14.287417720921711,Cortex,AT1G26960_AT5G59880,FALSE
AT5G15150,HAT7,AT4G12510,AT4G12510,Elongation_Cortex_BRZ_2_BL,-0.01895259,0.01895259,9.554032545238344e-11,10.019813283652063,Cortex,AT5G15150_AT4G12510,FALSE
AT1G26960,ATHB-23,AT4G08685,SAH7,Elongation_Cortex_BRZ_1_BL,0.01893262,0.01893262,3.702499579195185e-13,12.431504982166166,Cortex,AT1G26960_AT4G08685,FALSE
AT3G01220,ATHB-20,AT1G67730,KCR1,Elongation_Cortex_BRZ_8_BL,0.018926494,0.018926494,3.1922075543088153e-13,12.495908878987802,Cortex,AT3G01220_AT1G67730,FALSE
AT3G01220,ATHB-20,AT3G25290,AT3G25290,Elongation_Cortex_BRZ_8_BL,0.018915765,0.018915765,1.3360767260428137e-14,13.874168601186655,Cortex,AT3G01220_AT3G25290,FALSE
AT1G26960,ATHB-23,AT1G12090,ELP,Elongation_Cortex_BRZ_0_5_BL,0.018905392,0.018905392,2.4135800942498137e-13,12.617338284616757,Cortex,AT1G26960_AT1G12090,FALSE
AT1G69780,ATHB-13,AT5G54750,AT5G54750,Elongation_Cortex_BRZ,0.018905131,0.018905131,4.279573694387315e-14,13.368599490658854,Cortex,AT1G69780_AT5G54750,FALSE
AT1G26960,ATHB-23,AT5G09890,AT5G09890,Elongation_Cortex_BRZ_8_BL,0.018903624,0.018903624,1.4500974052946885e-13,12.838602824550408,Cortex,AT1G26960_AT5G09890,FALSE
AT1G69780,ATHB-13,AT4G12510,AT4G12510,Elongation_Cortex_BRZ_2_BL,0.018899461,0.018899461,6.653645690429091e-8,7.176940329224396,Cortex,AT1G69780_AT4G12510,FALSE
AT1G69780,ATHB-13,AT5G12250,TUBB6,Elongation_Cortex_BRZ_4_BL,0.018896203,0.018896203,5.9530739897909215e-15,14.225258719639037,Cortex,AT1G69780_AT5G12250,FALSE
AT3G01220,ATHB-20,AT3G17420,GPK1,Elongation_Cortex_BRZ_4_BL,-0.018859161,0.018859161,7.834830355646064e-13,12.105970402693085,Cortex,AT3G01220_AT3G17420,FALSE
AT1G26960,ATHB-23,AT5G02550,AT5G02550,Elongation_Cortex_BRZ_4_BL,0.018847948,0.018847948,3.1885002336418977e-13,12.496413546853178,Cortex,AT1G26960_AT5G02550,FALSE
AT3G01220,ATHB-20,AT5G54750,AT5G54750,Elongation_Cortex_BRZ,0.018837085,0.018837085,4.525271025025957e-13,12.344355405155262,Cortex,AT3G01220_AT5G54750,FALSE
AT5G15150,HAT7,AT2G02780,AT2G02780,Elongation_Cortex_BRZ_4_BL,0.018810965,0.018810965,1.9459156501567117e-11,10.7108759890756,Cortex,AT5G15150_AT2G02780,FALSE
AT3G01220,ATHB-20,AT2G14890,AGP9,Elongation_Cortex_BRZ,0.018808976,0.018808976,1.875083188740309e-14,13.726979459877896,Cortex,AT3G01220_AT2G14890,FALSE
AT1G26960,ATHB-23,AT1G61100,AT1G61100,Elongation_Cortex_BRZ_4_BL,0.018808467,0.018808467,1.2456505897603835e-10,9.904603762026628,Cortex,AT1G26960_AT1G61100,FALSE
AT3G01220,ATHB-20,AT3G22240,AT3G22240,Elongation_Cortex_BRZ_1_BL,-0.018806564,0.018806564,2.6412676218176897e-13,12.57818759243555,Cortex,AT3G01220_AT3G22240,FALSE
AT1G33240,AT-GTL1,AT5G22140,AT5G22140,Elongation_Cortex_BRZ_4_BL,0.01880394,0.01880394,5.040528139250569e-10,9.29752395642246,Cortex,AT1G33240_AT5G22140,FALSE
AT3G01220,ATHB-20,AT3G09940,MDAR3,Elongation_Cortex_BRZ,0.01879743,0.01879743,7.400557253849339e-16,15.130735577139303,Cortex,AT3G01220_AT3G09940,FALSE
AT3G01220,ATHB-20,AT4G08240,AT4G08240,Elongation_Cortex_BRZ_0_5_BL,0.018783312,0.018783312,4.0548360655640867e-19,18.392026699346808,Cortex,AT3G01220_AT4G08240,FALSE
AT3G01220,ATHB-20,AT1G51680,4CL1,Elongation_Cortex_BRZ_4_BL,-0.018774243,0.018774243,2.9673902686243456e-17,16.527625331888807,Cortex,AT3G01220_AT1G51680,FALSE
AT3G01220,ATHB-20,AT1G13420,SOT8,Elongation_Cortex_BRZ_4_BL,-0.018767694,0.018767694,3.6219425884375545e-14,13.441058437987277,Cortex,AT3G01220_AT1G13420,FALSE
AT3G01220,ATHB-20,AT1G30690,PATL4,Elongation_Cortex_BRZ_2_BL,0.018763248,0.018763248,5.31786068846558e-10,9.27426304403024,Cortex,AT3G01220_AT1G30690,FALSE
AT1G26960,ATHB-23,AT5G62700,TUBB3,Elongation_Cortex_BRZ_1_BL,0.018741934,0.018741934,3.1202221833806016e-12,11.505814479833939,Cortex,AT1G26960_AT5G62700,FALSE
AT1G26960,ATHB-23,AT5G41790,CIP1,Elongation_Cortex_BRZ_0_5_BL,0.018738389,0.018738389,1.918248472332066e-17,16.717095138993525,Cortex,AT1G26960_AT5G41790,FALSE
AT1G69780,ATHB-13,AT1G64200,VHA-E3,Elongation_Cortex_BRZ_4_BL,0.018727107,0.018727107,1.4468788092697877e-7,6.8395678439117695,Cortex,AT1G69780_AT1G64200,FALSE
AT3G01220,ATHB-20,AT1G12090,ELP,Elongation_Cortex_BRZ_1_BL,0.018723747,0.018723747,1.1205133415749915e-15,14.9505829681,Cortex,AT3G01220_AT1G12090,FALSE
AT5G15150,HAT7,AT1G29025,AT1G29025,Elongation_Cortex_BRZ_8_BL,0.018718401,0.018718401,1.3942144722359115e-8,7.855670413509154,Cortex,AT5G15150_AT1G29025,FALSE
AT1G69780,ATHB-13,AT5G42190,SKP1B,Elongation_Cortex_BRZ_2_BL,0.018705163,0.018705163,1.6756542396621128e-7,6.775815590298937,Cortex,AT1G69780_AT5G42190,FALSE
AT1G33240,AT-GTL1,AT1G67730,KCR1,Elongation_Cortex_BRZ_8_BL,0.018704161,0.018704161,2.9585307184375303e-13,12.528923917082034,Cortex,AT1G33240_AT1G67730,FALSE
AT5G15150,HAT7,AT1G09750,AED3,Elongation_Cortex_BRZ,0.01869534,0.01869534,3.9538502800972603e-20,19.40297978008018,Cortex,AT5G15150_AT1G09750,FALSE
AT5G15150,HAT7,AT3G13920,EIF4A1,Elongation_Cortex_BRZ_2_BL,0.01867161,0.01867161,7.911086654277846e-12,11.101763858405802,Cortex,AT5G15150_AT3G13920,FALSE
AT5G15150,HAT7,AT1G30630,AT1G30630,Elongation_Cortex_BRZ_2_BL,0.018657768,0.018657768,6.537267372321796e-15,14.184603752153658,Cortex,AT5G15150_AT1G30630,FALSE
AT5G15150,HAT7,AT4G31800,WRKY18,Elongation_Cortex_BRZ_2_BL,0.018654753,0.018654753,8.727654814389681e-18,17.059102438768285,Cortex,AT5G15150_AT4G31800,FALSE
AT1G26960,ATHB-23,AT3G53260,PAL2,Elongation_Cortex_BRZ_2_BL,-0.018644696,0.018644696,4.814572350267755e-13,12.317442282613614,Cortex,AT1G26960_AT3G53260,FALSE
AT1G33240,AT-GTL1,AT2G21160,AT2G21160,Elongation_Cortex_BRZ_4_BL,0.018639095,0.018639095,5.2276448454629226e-8,7.281693925088237,Cortex,AT1G33240_AT2G21160,FALSE
AT3G01220,ATHB-20,AT4G08685,SAH7,Elongation_Cortex_BRZ_1_BL,0.01863649,0.01863649,1.4788423513879366e-15,14.830078120507162,Cortex,AT3G01220_AT4G08685,FALSE
AT5G15150,HAT7,AT1G20840,MSSP1,Elongation_Cortex_BRZ_8_BL,0.018601442,0.018601442,1.3490646580427717e-18,17.869967234940216,Cortex,AT5G15150_AT1G20840,FALSE
AT5G15150,HAT7,AT5G03345,AT5G03345,Elongation_Cortex_BRZ_2_BL,0.018599082,0.018599082,2.647410920424963e-6,5.57717864403209,Cortex,AT5G15150_AT5G03345,FALSE
AT3G01220,ATHB-20,AT5G26740,AT5G26740,Elongation_Cortex_BRZ_1_BL,0.018598877,0.018598877,8.632398884585664e-12,11.063868500047569,Cortex,AT3G01220_AT5G26740,FALSE
AT1G33240,AT-GTL1,AT2G35880,WDL4,Elongation_Cortex_BRZ_1_BL,0.018585129,0.018585129,1.1948986188727904e-19,18.92266894085132,Cortex,AT1G33240_AT2G35880,FALSE
AT3G01220,ATHB-20,AT5G12940,AT5G12940,Elongation_Cortex_BRZ_8_BL,0.018584466,0.018584466,1.4168087224359317e-15,14.848688778120824,Cortex,AT3G01220_AT5G12940,FALSE
AT1G33240,AT-GTL1,AT1G20840,MSSP1,Elongation_Cortex_BRZ_4_BL,0.018577458,0.018577458,2.6118509483957313e-13,12.583051610756945,Cortex,AT1G33240_AT1G20840,FALSE
AT5G15150,HAT7,AT3G13920,EIF4A1,Elongation_Cortex_BRZ_4_BL,0.018575355,0.018575355,2.430169279884391e-12,11.6143634734144,Cortex,AT5G15150_AT3G13920,FALSE
AT1G33240,AT-GTL1,AT1G20840,MSSP1,Elongation_Cortex_BRZ_8_BL,0.018568188,0.018568188,4.3615284979318035e-13,12.360361285528151,Cortex,AT1G33240_AT1G20840,FALSE
AT1G26960,ATHB-23,AT2G03350,AT2G03350,Elongation_Cortex_BRZ,0.018567316,0.018567316,3.896169628574305e-17,16.409362143387337,Cortex,AT1G26960_AT2G03350,FALSE
AT5G15150,HAT7,AT1G57765,AT1G57765,Elongation_Cortex_BRZ,0.01853701,0.01853701,3.918615579573262e-11,10.406867339190656,Cortex,AT5G15150_AT1G57765,FALSE
AT1G26960,ATHB-23,AT1G77610,UDP-GALT1,Elongation_Cortex_BRZ_1_BL,0.01852989,0.01852989,2.409066011105035e-14,13.61815129968373,Cortex,AT1G26960_AT1G77610,FALSE
AT5G15150,HAT7,AT2G35880,WDL4,Elongation_Cortex_BRZ_2_BL,0.018522918,0.018522918,2.926955546209008e-11,10.533583873460548,Cortex,AT5G15150_AT2G35880,FALSE
AT1G26960,ATHB-23,AT5G48900,AT5G48900,Elongation_Cortex_BRZ_2_BL,0.018519085,0.018519085,1.0327612267410407e-10,9.98600007528124,Cortex,AT1G26960_AT5G48900,FALSE
AT1G33240,AT-GTL1,AT3G21680,AT3G21680,Elongation_Cortex_BRZ_4_BL,0.018517023,0.018517023,2.0099394297577094e-19,18.696817030001576,Cortex,AT1G33240_AT3G21680,FALSE
AT5G15150,HAT7,AT2G43820,UGT74F2,Elongation_Cortex_BRZ_2_BL,-0.018482486,0.018482486,9.876908603269976e-13,12.005378964990044,Cortex,AT5G15150_AT2G43820,FALSE
AT1G33240,AT-GTL1,AT3G17100,BHLH147,Elongation_Cortex_BRZ_2_BL,0.018467315,0.018467315,3.8826512307817557e-16,15.410871619330276,Cortex,AT1G33240_AT3G17100,FALSE
AT1G26960,ATHB-23,AT5G01220,SQD2,Elongation_Cortex_BRZ_2_BL,0.018467134,0.018467134,9.687192012816773e-13,12.013802091893162,Cortex,AT1G26960_AT5G01220,FALSE
AT3G01220,ATHB-20,AT5G53250,AGP22,Elongation_Cortex_BRZ_8_BL,0.018438736,0.018438736,4.0619012174932596e-16,15.391270642531222,Cortex,AT3G01220_AT5G53250,FALSE
AT5G15150,HAT7,AT4G24190,HSP90-7,Elongation_Cortex_BRZ_1_BL,0.018430702,0.018430702,5.275025935700551e-15,14.277775400730944,Cortex,AT5G15150_AT4G24190,FALSE
AT1G69780,ATHB-13,AT3G59140,ABCC10,Elongation_Cortex_BRZ_0_5_BL,0.018410498,0.018410498,1.5270701532131922e-11,10.8161410111076,Cortex,AT1G69780_AT3G59140,FALSE
AT1G26960,ATHB-23,AT2G33990,iqd9,Elongation_Cortex_BRZ,-0.018400837,0.018400837,1.0982806808285656e-13,12.959286655735365,Cortex,AT1G26960_AT2G33990,FALSE
AT1G26960,ATHB-23,AT4G25260,PMEI7,Elongation_Cortex_BRZ_4_BL,0.018396908,0.018396908,5.136026097249664e-18,17.28937277819023,Cortex,AT1G26960_AT4G25260,FALSE
AT5G15150,HAT7,AT1G20010,TUBB5,Elongation_Cortex_BRZ_0_5_BL,0.01838174,0.01838174,1.0411043393634527e-14,13.98250574336263,Cortex,AT5G15150_AT1G20010,FALSE
AT5G15150,HAT7,AT4G03190,GRH1,Elongation_Cortex_BRZ_2_BL,0.018366532,0.018366532,1.0176045687989037e-13,12.992420951813882,Cortex,AT5G15150_AT4G03190,FALSE
AT5G15150,HAT7,AT2G33990,iqd9,Elongation_Cortex_BRZ_8_BL,-0.018363075,0.018363075,1.7047259915363785e-11,10.768345417215162,Cortex,AT5G15150_AT2G33990,FALSE
AT3G01220,ATHB-20,AT1G26960,ATHB-23,Elongation_Cortex_BRZ_4_BL,0.018357571,0.018357571,1.0238374987061882e-15,14.98976896818005,Cortex,AT3G01220_AT1G26960,FALSE
AT1G33240,AT-GTL1,AT3G55360,ECR,Elongation_Cortex_BRZ_2_BL,0.01835541,0.01835541,1.4819444001986364e-10,9.82916808997335,Cortex,AT1G33240_AT3G55360,FALSE
AT1G26960,ATHB-23,AT5G08080,SYP132,Elongation_Cortex_BRZ_1_BL,0.018350786,0.018350786,1.436831389887899e-13,12.84259419271311,Cortex,AT1G26960_AT5G08080,FALSE
AT3G01220,ATHB-20,AT5G53140,AT5G53140,Elongation_Cortex_BRZ_4_BL,0.018345745,0.018345745,1.5134011322417822e-6,5.820045945453575,Cortex,AT3G01220_AT5G53140,FALSE
AT1G26960,ATHB-23,AT5G09960,AT5G09960,Elongation_Cortex_BRZ_1_BL,0.018342165,0.018342165,4.2961261726058113e-16,15.366922972359289,Cortex,AT1G26960_AT5G09960,FALSE
AT1G26960,ATHB-23,AT3G05020,ACP1,Elongation_Cortex_BRZ_2_BL,0.018331584,0.018331584,5.752340487139653e-11,10.240155415512955,Cortex,AT1G26960_AT3G05020,FALSE
AT5G15150,HAT7,AT5G66920,sks17,Elongation_Cortex_BRZ_2_BL,0.018327711,0.018327711,7.836803617162435e-13,12.105861036101965,Cortex,AT5G15150_AT5G66920,FALSE
AT3G01220,ATHB-20,AT2G36830,TIP1-1,Elongation_Cortex_BRZ_8_BL,-0.018327437,0.018327437,8.172537484486623e-18,17.08764307879062,Cortex,AT3G01220_AT2G36830,FALSE
AT1G33240,AT-GTL1,AT5G07860,AT5G07860,Elongation_Cortex_BRZ,0.018319799,0.018319799,3.662819302331185e-9,8.436184505833449,Cortex,AT1G33240_AT5G07860,FALSE
AT1G69780,ATHB-13,AT3G09455,OST4C,Elongation_Cortex_BRZ_2_BL,0.018319407,0.018319407,1.3137974286009987e-13,12.88147159248005,Cortex,AT1G69780_AT3G09455,FALSE
AT3G01220,ATHB-20,AT5G05270,CHI3,Elongation_Cortex_BRZ,0.018314622,0.018314622,5.124624894914467e-16,15.29033791798552,Cortex,AT3G01220_AT5G05270,FALSE
AT3G01220,ATHB-20,AT1G51200,SAP2,Elongation_Cortex_BRZ_2_BL,0.018311482,0.018311482,1.0207076396925793e-9,8.99109863465209,Cortex,AT3G01220_AT1G51200,FALSE
AT5G15150,HAT7,AT1G30690,PATL4,Elongation_Cortex_BRZ_2_BL,0.018309807,0.018309807,1.9003809006483857e-10,9.721159343010092,Cortex,AT5G15150_AT1G30690,FALSE
AT5G15150,HAT7,AT5G02550,AT5G02550,Elongation_Cortex_BRZ_8_BL,0.018303117,0.018303117,7.092201446208749e-17,16.149218937237173,Cortex,AT5G15150_AT5G02550,FALSE
AT3G01220,ATHB-20,AT4G12520,AT4G12520,Elongation_Cortex_BRZ,0.018300312,0.018300312,2.7829752357480353e-11,10.555490658209912,Cortex,AT3G01220_AT4G12520,FALSE
AT5G15150,HAT7,AT5G12940,AT5G12940,Elongation_Cortex_BRZ_4_BL,0.018292189,0.018292189,3.461989399310408e-14,13.460674266278083,Cortex,AT5G15150_AT5G12940,FALSE
AT3G01220,ATHB-20,AT1G20010,TUBB5,Elongation_Cortex_BRZ,0.018286467,0.018286467,2.0481560223948373e-18,17.688636963182436,Cortex,AT3G01220_AT1G20010,FALSE
AT3G01220,ATHB-20,AT1G77610,UDP-GALT1,Elongation_Cortex_BRZ_0_5_BL,0.018277122,0.018277122,2.5177626857751292e-12,11.598985207157225,Cortex,AT3G01220_AT1G77610,FALSE
AT3G01220,ATHB-20,AT5G26740,AT5G26740,Elongation_Cortex_BRZ,0.018276816,0.018276816,2.18344675404719e-10,9.660857394402337,Cortex,AT3G01220_AT5G26740,FALSE
AT3G01220,ATHB-20,AT1G62480,AT1G62480,Elongation_Cortex_BRZ_4_BL,0.018274685,0.018274685,2.1451574782517042e-16,15.668540820297293,Cortex,AT3G01220_AT1G62480,FALSE
AT3G01220,ATHB-20,AT1G51680,4CL1,Elongation_Cortex_BRZ_2_BL,-0.018260779,0.018260779,3.4555973558820086e-16,15.461476866976092,Cortex,AT3G01220_AT1G51680,FALSE
AT1G26960,ATHB-23,AT3G04400,RPL23A,Elongation_Cortex_BRZ_4_BL,-0.018259501,0.018259501,7.864888205918678e-13,12.104307446199968,Cortex,AT1G26960_AT3G04400,FALSE
AT5G15150,HAT7,AT4G30060,AT4G30060,Elongation_Cortex_BRZ_4_BL,0.01825508,0.01825508,2.669631067637915e-15,14.573548752253323,Cortex,AT5G15150_AT4G30060,FALSE
AT1G26960,ATHB-23,AT3G09300,ORP3B,Elongation_Cortex_BRZ_2_BL,0.018240994,0.018240994,4.948335340442289e-15,14.305540876632092,Cortex,AT1G26960_AT3G09300,FALSE
AT1G69780,ATHB-13,AT5G53140,AT5G53140,Elongation_Cortex_BRZ_1_BL,0.018227316,0.018227316,2.3519354359569758e-14,13.628574604446442,Cortex,AT1G69780_AT5G53140,FALSE
AT1G33240,AT-GTL1,AT1G12090,ELP,Elongation_Cortex_BRZ_8_BL,0.018224165,0.018224165,4.948342424500249e-10,9.305540254894707,Cortex,AT1G33240_AT1G12090,FALSE
AT5G15150,HAT7,AT4G33740,AT4G33740,Elongation_Cortex_BRZ_2_BL,-0.018208865,0.018208865,1.939640923167983e-12,11.712278661575203,Cortex,AT5G15150_AT4G33740,FALSE
AT1G26960,ATHB-23,AT5G59880,ADF3,Elongation_Cortex_BRZ_8_BL,0.018206647,0.018206647,1.6701762267995788e-17,16.7772377023322,Cortex,AT1G26960_AT5G59880,FALSE
AT5G15150,HAT7,AT1G50010,TUBA4,Elongation_Cortex_BRZ_4_BL,0.018205056,0.018205056,2.48963408263745e-13,12.603864479237298,Cortex,AT5G15150_AT1G50010,FALSE
AT1G26960,ATHB-23,AT5G59880,ADF3,Elongation_Cortex_BRZ_2_BL,0.01818588,0.01818588,5.50418338823462e-16,15.259307104719579,Cortex,AT1G26960_AT5G59880,FALSE
AT1G69780,ATHB-13,AT5G54160,OMT1,Elongation_Cortex_BRZ_2_BL,-0.018179242,0.018179242,4.7033263609394043e-17,16.32759488477987,Cortex,AT1G69780_AT5G54160,FALSE
AT1G33240,AT-GTL1,AT3G24530,AT3G24530,Elongation_Cortex_BRZ_4_BL,0.01817783,0.01817783,5.91300342157116e-14,13.228191869695458,Cortex,AT1G33240_AT3G24530,FALSE
AT5G15150,HAT7,AT4G35410,AAP19-2,Elongation_Cortex_BRZ_0_5_BL,0.018170465,0.018170465,9.046028006326698e-16,15.043542072020752,Cortex,AT5G15150_AT4G35410,FALSE
AT5G15150,HAT7,AT1G20010,TUBB5,Elongation_Cortex_BRZ_4_BL,0.018168349,0.018168349,7.870382966571598e-14,13.104004134702913,Cortex,AT5G15150_AT1G20010,FALSE
AT3G01220,ATHB-20,AT3G15480,AT3G15480,Elongation_Cortex_BRZ_4_BL,0.018147856,0.018147856,1.2266589998279582e-13,12.91127615045605,Cortex,AT3G01220_AT3G15480,FALSE
AT3G01220,ATHB-20,AT5G54750,AT5G54750,Elongation_Cortex_BRZ_0_5_BL,0.018139122,0.018139122,5.669194770262322e-13,12.246478622176943,Cortex,AT3G01220_AT5G54750,FALSE
AT5G15150,HAT7,AT1G12090,ELP,Elongation_Cortex_BRZ,0.018137893,0.018137893,9.832399503862763e-9,8.007340483783295,Cortex,AT5G15150_AT1G12090,FALSE
AT1G69780,ATHB-13,AT5G42190,SKP1B,Elongation_Cortex_BRZ_8_BL,0.018134758,0.018134758,1.574905214422809e-12,11.802745579075564,Cortex,AT1G69780_AT5G42190,FALSE
AT1G33240,AT-GTL1,AT1G13210,ALA11,Elongation_Cortex_BRZ_4_BL,0.018132268,0.018132268,2.1327906291779556e-14,13.671051776081587,Cortex,AT1G33240_AT1G13210,FALSE
AT1G33240,AT-GTL1,AT3G05020,ACP1,Elongation_Cortex_BRZ_2_BL,0.018129053,0.018129053,4.6635606595221824e-9,8.331282369941242,Cortex,AT1G33240_AT3G05020,FALSE
AT5G15150,HAT7,AT3G09300,ORP3B,Elongation_Cortex_BRZ_8_BL,0.018127728,0.018127728,5.781220104777987e-15,14.23798049568788,Cortex,AT5G15150_AT3G09300,FALSE
AT3G01220,ATHB-20,AT3G25290,AT3G25290,Elongation_Cortex_BRZ_2_BL,0.018115345,0.018115345,9.529382782741702e-14,13.02093522766494,Cortex,AT3G01220_AT3G25290,FALSE
AT1G33240,AT-GTL1,AT1G75750,GASA1,Elongation_Cortex_BRZ,-0.01810701,0.01810701,1.3210409669574317e-12,11.879083714219174,Cortex,AT1G33240_AT1G75750,FALSE
AT1G26960,ATHB-23,AT4G12880,ENODL19,Elongation_Cortex_BRZ_1_BL,0.01808581,0.01808581,2.6087471750485758e-18,17.583568008213593,Cortex,AT1G26960_AT4G12880,FALSE
AT3G01220,ATHB-20,AT3G54770,ARP1,Elongation_Cortex_BRZ_4_BL,0.018084308,0.018084308,9.925056728948474e-15,14.003267002247581,Cortex,AT3G01220_AT3G54770,FALSE
AT1G33240,AT-GTL1,AT4G12880,ENODL19,Elongation_Cortex_BRZ_2_BL,0.018061455,0.018061455,4.1450642606310715e-13,12.382468732225615,Cortex,AT1G33240_AT4G12880,FALSE
AT5G15150,HAT7,AT1G10120,BHLH74,Elongation_Cortex_BRZ_2_BL,0.018059779,0.018059779,9.643014308228938e-10,9.015787188835345,Cortex,AT5G15150_AT1G10120,FALSE
AT1G26960,ATHB-23,AT3G14940,PPC3,Elongation_Cortex_BRZ_2_BL,-0.018054897,0.018054897,3.788985802196499e-17,16.421477022077678,Cortex,AT1G26960_AT3G14940,FALSE
AT1G26960,ATHB-23,AT3G07460,AT3G07460,Elongation_Cortex_BRZ,0.01804787,0.01804787,3.632644288616149e-14,13.439777126512315,Cortex,AT1G26960_AT3G07460,FALSE
AT1G33240,AT-GTL1,AT5G07860,AT5G07860,Elongation_Cortex_BRZ_1_BL,0.018046211,0.018046211,7.18531536647692e-11,10.143554165746178,Cortex,AT1G33240_AT5G07860,FALSE
AT1G33240,AT-GTL1,AT5G41790,CIP1,Elongation_Cortex_BRZ_0_5_BL,0.018036624,0.018036624,1.3463864455381995e-13,12.870830269178397,Cortex,AT1G33240_AT5G41790,FALSE
AT3G01220,ATHB-20,AT3G09300,ORP3B,Elongation_Cortex_BRZ_4_BL,0.01803014,0.01803014,9.778562908601163e-17,16.009724965940798,Cortex,AT3G01220_AT3G09300,FALSE
AT1G26960,ATHB-23,AT2G42680,MBF1A,Elongation_Cortex_BRZ_4_BL,-0.018027868,0.018027868,4.786336102206569e-8,7.319996807977377,Cortex,AT1G26960_AT2G42680,FALSE
AT5G15150,HAT7,AT4G08685,SAH7,Elongation_Cortex_BRZ_2_BL,0.018026406,0.018026406,2.1584099194505765e-11,10.665866071771156,Cortex,AT5G15150_AT4G08685,FALSE
AT1G69780,ATHB-13,AT5G12250,TUBB6,Elongation_Cortex_BRZ_8_BL,0.01802013,0.01802013,1.3037571464439752e-12,11.88480329800727,Cortex,AT1G69780_AT5G12250,FALSE
AT5G15150,HAT7,AT4G25260,PMEI7,Elongation_Cortex_BRZ_0_5_BL,0.018007817,0.018007817,2.5365698068962336e-20,19.595753181313196,Cortex,AT5G15150_AT4G25260,FALSE
AT1G26960,ATHB-23,AT2G02780,AT2G02780,Elongation_Cortex_BRZ_1_BL,0.01800133,0.01800133,1.8350377857098986e-15,14.736354988656387,Cortex,AT1G26960_AT2G02780,FALSE
AT1G33240,AT-GTL1,AT5G51040,AT5G51040,Elongation_Cortex_BRZ_4_BL,-0.017998949,0.017998949,5.640518093189788e-15,14.248681003342982,Cortex,AT1G33240_AT5G51040,FALSE
AT5G15150,HAT7,AT1G20010,TUBB5,Elongation_Cortex_BRZ,0.017979702,0.017979702,6.704298460447625e-16,15.173646660123568,Cortex,AT5G15150_AT1G20010,FALSE
AT1G33240,AT-GTL1,AT1G20010,TUBB5,Elongation_Cortex_BRZ_8_BL,0.017974166,0.017974166,1.141870007613909e-16,15.942383334084314,Cortex,AT1G33240_AT1G20010,FALSE
AT5G15150,HAT7,AT4G34450,AT4G34450,Elongation_Cortex_BRZ_1_BL,0.017965714,0.017965714,1.4440695659879136e-12,11.840411884746327,Cortex,AT5G15150_AT4G34450,FALSE
AT5G15150,HAT7,AT3G17420,GPK1,Elongation_Cortex_BRZ_2_BL,-0.01796408,0.01796408,6.840540089455004e-14,13.164909607547408,Cortex,AT5G15150_AT3G17420,FALSE
AT3G01220,ATHB-20,AT3G49845,AT3G49845,Elongation_Cortex_BRZ,0.017956905,0.017956905,3.835249949464884e-15,14.416206327116296,Cortex,AT3G01220_AT3G49845,FALSE
AT1G33240,AT-GTL1,AT4G12880,ENODL19,Elongation_Cortex_BRZ_4_BL,0.017949691,0.017949691,8.34794428450655e-14,13.078420458146606,Cortex,AT1G33240_AT4G12880,FALSE
AT3G01220,ATHB-20,AT5G09890,AT5G09890,Elongation_Cortex_BRZ_1_BL,0.017945739,0.017945739,6.003371369771336e-12,11.221604790268346,Cortex,AT3G01220_AT5G09890,FALSE
AT1G26960,ATHB-23,AT1G09750,AED3,Elongation_Cortex_BRZ,0.017937085,0.017937085,4.1592510357625946e-13,12.38098486656551,Cortex,AT1G26960_AT1G09750,FALSE
