regulator,regulator site,interaction,target,target site,Time,Type,Pearson,Spearman,Weight
AT1G19350,,regulates,AT1G10550,,8hr,TF-Abundance,,,0.401472908
AT1G19350,,regulates,AT1G12460,,8hr,TF-Abundance,,,0.621138774
AT1G19350,,regulates,AT1G29790,,8hr,TF-Abundance,,,0.496121924
AT1G19350,,regulates,AT1G49380,,8hr,TF-Abundance,,,0.474139955
AT1G19350,,regulates,AT1G62520,,8hr,TF-Abundance,,,0.429045077
AT1G19350,,regulates,AT2G20760,,8hr,TF-Abundance,,,0.572679885
AT1G19350,,regulates,AT2G32690,,8hr,TF-Abundance,,,0.634616683
AT1G19350,,regulates,AT2G33330,,8hr,TF-Abundance,,,0.412035856
AT1G19350,,regulates,AT2G41820,,8hr,TF-Abundance,,,0.456379691
AT1G19350,,regulates,AT3G07010,,8hr,TF-Abundance,,,0.726122283
AT1G19350,,regulates,AT3G16910,,8hr,TF-Abundance,,,0.52701666
AT1G19350,,regulates,AT3G27650,,8hr,TF-Abundance,,,0.553448007
AT1G19350,,regulates,AT3G46550,,8hr,TF-Abundance,,,0.479268098
AT1G19350,,regulates,AT3G57780,,8hr,TF-Abundance,,,0.40983824
AT1G19350,,regulates,AT3G58790,,8hr,TF-Abundance,,,0.452933301
AT1G19350,,regulates,AT4G00330,,8hr,TF-Abundance,,,0.402121804
AT1G19350,,regulates,AT4G14360,,8hr,TF-Abundance,,,0.659385181
AT1G19350,,regulates,AT4G14440,,8hr,TF-Abundance,,,0.448884174
AT1G19350,,regulates,AT4G14548,,8hr,TF-Abundance,,,0.377130442
AT1G19350,,regulates,AT4G29240,,8hr,TF-Abundance,,,0.556496202
AT1G19350,,regulates,AT4G30800,,8hr,TF-Abundance,,,0.385855766
AT1G19350,,regulates,AT4G36240,,8hr,TF-Abundance,,,0.47146079
AT1G19350,,regulates,AT5G01090,,8hr,TF-Abundance,,,0.713581668
AT1G19350,,regulates,AT5G07870,,8hr,TF-Abundance,,,0.405031676
AT1G19350,,regulates,AT5G16590,,8hr,TF-Abundance,,,0.528340274
AT1G19350,,regulates,AT5G18150,,8hr,TF-Abundance,,,0.56053193
AT1G19350,,regulates,AT5G18690,,8hr,TF-Abundance,,,0.557047119
AT1G19350,,regulates,AT5G19290,,8hr,TF-Abundance,,,0.668603043
AT1G19350,,regulates,AT5G23860,,8hr,TF-Abundance,,,0.703801508
AT1G19350,,regulates,AT5G44670,,8hr,TF-Abundance,,,0.448494246
AT1G19350,,regulates,AT5G49170,,8hr,TF-Abundance,,,0.471369948
AT1G19350,,regulates,AT5G51460,,8hr,TF-Abundance,,,0.608154556
AT1G19350,,regulates,AT5G52280,,8hr,TF-Abundance,,,0.765982077
AT1G19350,,regulates,AT5G54250,,8hr,TF-Abundance,,,0.534144332
AT1G19350,,regulates,AT5G55960,,8hr,TF-Abundance,,,0.407250874
AT1G19350,,regulates,AT5G63180,,8hr,TF-Abundance,,,0.546321274
AT1G22190,,regulates,AT1G01470,,8hr,TF-Abundance,,,0.553076711
AT1G22190,,regulates,AT1G07985,,8hr,TF-Abundance,,,0.726615354
AT1G22190,,regulates,AT1G68190,,8hr,TF-Abundance,,,0.685931986
AT1G22190,,regulates,AT1G70830,,8hr,TF-Abundance,,,0.630958466
AT1G22190,,regulates,AT2G15490,,8hr,TF-Abundance,,,0.663360593
AT1G22190,,regulates,AT3G11110,,8hr,TF-Abundance,,,0.64509412
AT1G22190,,regulates,AT3G23570,,8hr,TF-Abundance,,,0.615049833
AT1G22190,,regulates,AT3G44100,,8hr,TF-Abundance,,,0.625025761
AT1G22190,,regulates,AT3G53232,,8hr,TF-Abundance,,,0.547664043
AT1G22190,,regulates,AT3G60390,,8hr,TF-Abundance,,,0.668374383
AT1G22190,,regulates,AT4G12590,,8hr,TF-Abundance,,,0.616909735
AT1G22190,,regulates,AT4G22217,,8hr,TF-Abundance,,,0.66667579
AT1G22190,,regulates,AT4G25620,,8hr,TF-Abundance,,,0.611654647
AT1G22190,,regulates,AT4G33625,,8hr,TF-Abundance,,,0.781041342
AT1G22190,,regulates,AT4G36500,,8hr,TF-Abundance,,,0.634905033
AT1G22190,,regulates,AT4G37550,,8hr,TF-Abundance,,,0.641006183
AT1G22190,,regulates,AT5G05460,,8hr,TF-Abundance,,,0.548551161
AT1G22190,,regulates,AT5G05880,,8hr,TF-Abundance,,,0.660574488
AT1G22190,,regulates,AT5G57785,,8hr,TF-Abundance,,,0.559345441
AT1G24625,,regulates,AT1G01090,,8hr,TF-Abundance,,,0.682329072
AT1G24625,,regulates,AT1G05270,,8hr,TF-Abundance,,,0.704574714
AT1G24625,,regulates,AT1G10500,,8hr,TF-Abundance,,,0.864695233
AT1G24625,,regulates,AT1G15140,,8hr,TF-Abundance,,,0.696799448
AT1G24625,,regulates,AT1G24300,,8hr,TF-Abundance,,,0.762601074
AT1G24625,,regulates,AT1G28600,,8hr,TF-Abundance,,,0.767813474
AT1G24625,,regulates,AT1G34190,,8hr,TF-Abundance,,,0.833679984
AT1G24625,,regulates,AT1G53210,,8hr,TF-Abundance,,,0.665618664
AT1G24625,,regulates,AT1G55630,,8hr,TF-Abundance,,,0.706546305
AT1G24625,,regulates,AT1G77080,,8hr,TF-Abundance,,,0.549536978
AT1G24625,,regulates,AT1G79020,,8hr,TF-Abundance,,,0.69845414
AT1G24625,,regulates,AT2G15090,,8hr,TF-Abundance,,,0.708150875
AT1G24625,,regulates,AT2G21185,,8hr,TF-Abundance,,,0.667244165
AT1G24625,,regulates,AT2G21390,,8hr,TF-Abundance,,,0.764596499
AT1G24625,,regulates,AT2G22770,,8hr,TF-Abundance,,,0.630964196
AT1G24625,,regulates,AT2G24765,,8hr,TF-Abundance,,,0.664305123
AT1G24625,,regulates,AT2G25650,,8hr,TF-Abundance,,,0.836007918
AT1G24625,,regulates,AT2G27400,,8hr,TF-Abundance,,,0.71640014
AT1G24625,,regulates,AT2G30050,,8hr,TF-Abundance,,,0.698310024
AT1G24625,,regulates,AT2G36120,,8hr,TF-Abundance,,,0.756329586
AT1G24625,,regulates,AT2G47790,,8hr,TF-Abundance,,,0.850544812
AT1G24625,,regulates,AT2G47840,,8hr,TF-Abundance,,,0.75670431
AT1G24625,,regulates,AT3G15060,,8hr,TF-Abundance,,,0.674633328
AT1G24625,,regulates,AT3G15820,,8hr,TF-Abundance,,,0.669103062
AT1G24625,,regulates,AT3G16810,,8hr,TF-Abundance,,,0.750998417
AT1G24625,,regulates,AT3G19100,,8hr,TF-Abundance,,,0.723992952
AT1G24625,,regulates,AT4G01370,,8hr,TF-Abundance,,,0.676013764
AT1G24625,,regulates,AT4G14300,,8hr,TF-Abundance,,,0.814638579
AT1G24625,,regulates,AT4G20360,,8hr,TF-Abundance,,,0.670184347
AT1G24625,,regulates,AT4G20780,,8hr,TF-Abundance,,,0.753850459
AT1G24625,,regulates,AT4G24090,,8hr,TF-Abundance,,,0.699573804
AT1G24625,,regulates,AT4G24520,,8hr,TF-Abundance,,,0.678833478
AT1G24625,,regulates,AT4G29870,,8hr,TF-Abundance,,,0.790504222
AT1G24625,,regulates,AT5G04930,,8hr,TF-Abundance,,,0.669629273
AT1G24625,,regulates,AT5G07350,,8hr,TF-Abundance,,,0.659297677
AT1G24625,,regulates,AT5G07725,,8hr,TF-Abundance,,,0.721354802
AT1G24625,,regulates,AT5G16440,,8hr,TF-Abundance,,,0.757147792
AT1G24625,,regulates,AT5G23140,,8hr,TF-Abundance,,,0.744672401
AT1G24625,,regulates,AT5G35620,,8hr,TF-Abundance,,,0.662950474
AT1G24625,,regulates,AT5G45680,,8hr,TF-Abundance,,,0.747005275
AT1G24625,,regulates,AT5G46160,,8hr,TF-Abundance,,,0.670817035
AT1G24625,,regulates,AT5G54750,,8hr,TF-Abundance,,,0.725873354
AT1G24625,,regulates,AT5G58020,,8hr,TF-Abundance,,,0.951741728
AT1G24625,,regulates,AT5G66190,,8hr,TF-Abundance,,,0.678761908
AT1G25470,,regulates,AT1G07400,,8hr,TF-Abundance,,,0.657838826
AT1G25560,,regulates,AT1G02080,,8hr,TF-Abundance,,,0.60095433
AT1G25560,,regulates,AT1G02360,,8hr,TF-Abundance,,,0.720778796
AT1G25560,,regulates,AT1G03370,,8hr,TF-Abundance,,,0.681575247
AT1G25560,,regulates,AT1G08570,,8hr,TF-Abundance,,,0.771336052
AT1G25560,,regulates,AT1G17890,,8hr,TF-Abundance,,,0.591644414
AT1G25560,,regulates,AT1G21920,,8hr,TF-Abundance,,,0.633221965
AT1G25560,,regulates,AT1G22250,,8hr,TF-Abundance,,,0.652002794
AT1G25560,,regulates,AT1G22710,,8hr,TF-Abundance,,,0.627789472
AT1G25560,,regulates,AT1G24625,,8hr,TF-Abundance,,,0.539696651
AT1G25560,,regulates,AT1G34190,,8hr,TF-Abundance,,,0.634882346
AT1G25560,,regulates,AT1G50020,,8hr,TF-Abundance,,,0.686540546
AT1G25560,,regulates,AT1G59870,,8hr,TF-Abundance,,,0.78372423
AT1G25560,,regulates,AT1G62820,,8hr,TF-Abundance,,,0.600953436
AT1G25560,,regulates,AT1G66920,,8hr,TF-Abundance,,,0.709066841
AT1G25560,,regulates,AT1G68550,,8hr,TF-Abundance,,,0.548237351
AT1G25560,,regulates,AT1G78170,,8hr,TF-Abundance,,,0.60611166
AT1G25560,,regulates,AT2G22770,,8hr,TF-Abundance,,,0.702112796
AT1G25560,,regulates,AT2G29560,,8hr,TF-Abundance,,,0.665696101
AT1G25560,,regulates,AT2G36310,,8hr,TF-Abundance,,,0.787362911
AT1G25560,,regulates,AT2G39720,,8hr,TF-Abundance,,,0.626613969
AT1G25560,,regulates,AT3G14595,,8hr,TF-Abundance,,,0.776824627
AT1G25560,,regulates,AT3G23690,,8hr,TF-Abundance,,,0.604048625
AT1G25560,,regulates,AT3G43430,,8hr,TF-Abundance,,,0.713655061
AT1G25560,,regulates,AT3G48440,,8hr,TF-Abundance,,,0.704782406
AT1G25560,,regulates,AT3G48590,,8hr,TF-Abundance,,,0.66125803
AT1G25560,,regulates,AT4G09460,,8hr,TF-Abundance,,,0.573771703
AT1G25560,,regulates,AT4G30800,,8hr,TF-Abundance,,,0.636802789
AT1G25560,,regulates,AT4G36220,,8hr,TF-Abundance,,,0.598630653
AT1G25560,,regulates,AT4G38620,,8hr,TF-Abundance,,,1
AT1G25560,,regulates,AT5G03700,,8hr,TF-Abundance,,,0.748671092
AT1G25560,,regulates,AT5G05790,,8hr,TF-Abundance,,,0.687917346
AT1G25560,,regulates,AT5G20730,,8hr,TF-Abundance,,,0.571017506
AT1G25560,,regulates,AT5G24610,,8hr,TF-Abundance,,,0.589092261
AT1G25560,,regulates,AT5G26210,,8hr,TF-Abundance,,,0.621987637
AT1G25560,,regulates,AT5G54900,,8hr,TF-Abundance,,,0.628961248
AT1G25560,,regulates,AT5G55610,,8hr,TF-Abundance,,,0.591113657
AT1G25560,,regulates,AT5G66940,,8hr,TF-Abundance,,,0.5336388
AT1G26260,,regulates,AT1G14860,,8hr,TF-Abundance,,,0.578723471
AT1G26260,,regulates,AT3G03595,,8hr,TF-Abundance,,,0.585488258
AT1G26260,,regulates,AT5G10510,,8hr,TF-Abundance,,,0.695144142
AT1G26960,,regulates,AT1G35180,,8hr,TF-Abundance,,,0.584076798
AT1G26960,,regulates,AT3G17860,,8hr,TF-Abundance,,,0.757592177
AT1G26960,,regulates,AT5G06440,,8hr,TF-Abundance,,,1
AT1G28360,,regulates,AT1G13710,,8hr,TF-Abundance,,,0.823353202
AT1G28360,,regulates,AT1G21050,,8hr,TF-Abundance,,,0.834138646
AT1G28360,,regulates,AT1G28960,,8hr,TF-Abundance,,,0.602588667
AT1G28360,,regulates,AT1G51170,,8hr,TF-Abundance,,,0.640578007
AT1G28360,,regulates,AT1G61100,,8hr,TF-Abundance,,,0.708191452
AT1G28360,,regulates,AT1G76240,,8hr,TF-Abundance,,,0.832261115
AT1G28360,,regulates,AT2G26740,,8hr,TF-Abundance,,,0.758113257
AT1G28360,,regulates,AT2G30070,,8hr,TF-Abundance,,,0.907260957
AT1G28360,,regulates,AT2G42430,,8hr,TF-Abundance,,,0.768456735
AT1G28360,,regulates,AT3G04210,,8hr,TF-Abundance,,,0.688342817
AT1G28360,,regulates,AT3G04730,,8hr,TF-Abundance,,,0.716639184
AT1G28360,,regulates,AT3G16500,,8hr,TF-Abundance,,,0.949023197
AT1G28360,,regulates,AT3G25717,,8hr,TF-Abundance,,,0.833047582
AT1G28360,,regulates,AT3G26910,,8hr,TF-Abundance,,,0.603100293
AT1G28360,,regulates,AT3G30180,,8hr,TF-Abundance,,,1
AT1G28360,,regulates,AT3G63110,,8hr,TF-Abundance,,,0.670736286
AT1G28360,,regulates,AT5G01740,,8hr,TF-Abundance,,,0.776989466
AT1G28360,,regulates,AT5G04590,,8hr,TF-Abundance,,,0.651455485
AT1G28360,,regulates,AT5G13740,,8hr,TF-Abundance,,,0.736561962
AT1G28360,,regulates,AT5G20510,,8hr,TF-Abundance,,,0.586572661
AT1G28360,,regulates,AT5G61270,,8hr,TF-Abundance,,,0.606188557
AT1G30330,,regulates,AT3G16500,,8hr,TF-Abundance,,,0.742922484
AT1G30330,,regulates,AT4G09970,,8hr,TF-Abundance,,,0.669719339
AT1G32700,,regulates,AT1G50500,,8hr,TF-Abundance,,,0.597155666
AT1G32700,,regulates,AT1G52720,,8hr,TF-Abundance,,,0.62301446
AT1G32700,,regulates,AT3G03470,,8hr,TF-Abundance,,,0.555795118
AT1G32700,,regulates,AT3G21290,,8hr,TF-Abundance,,,0.565754673
AT1G32700,,regulates,AT5G07460,,8hr,TF-Abundance,,,0.660599641
