GeneID,dataset
AT1G62520,BES1_or_BZR1_target
AT1G62530,BES1_or_BZR1_target
AT1G62720,BES1_or_BZR1_target
AT1G62730,BES1_or_BZR1_target
AT1G62740,BES1_or_BZR1_target
AT1G62870,BES1_or_BZR1_target
AT1G62880,BES1_or_BZR1_target
AT1G62920,BES1_or_BZR1_target
AT1G62930,BES1_or_BZR1_target
AT1G62935,BES1_or_BZR1_target
AT1G62940,BES1_or_BZR1_target
AT1G63000,BES1_or_BZR1_target
AT1G63005,BES1_or_BZR1_target
AT1G63030,BES1_or_BZR1_target
AT1G63040,BES1_or_BZR1_target
AT1G63050,BES1_or_BZR1_target
AT1G63250,BES1_or_BZR1_target
AT1G63260,BES1_or_BZR1_target
AT1G63270,BES1_or_BZR1_target
AT1G63490,BES1_or_BZR1_target
AT1G63500,BES1_or_BZR1_target
AT1G63670,BES1_or_BZR1_target
AT1G63680,BES1_or_BZR1_target
AT1G63690,BES1_or_BZR1_target
AT1G63835,BES1_or_BZR1_target
AT1G63940,BES1_or_BZR1_target
AT1G63950,BES1_or_BZR1_target
AT1G64130,BES1_or_BZR1_target
AT1G64140,BES1_or_BZR1_target
AT1G64150,BES1_or_BZR1_target
AT1G64370,BES1_or_BZR1_target
AT1G64390,BES1_or_BZR1_target
AT1G64400,BES1_or_BZR1_target
AT1G64440,BES1_or_BZR1_target
AT1G64450,BES1_or_BZR1_target
AT1G64460,BES1_or_BZR1_target
AT1G64610,BES1_or_BZR1_target
AT1G64620,BES1_or_BZR1_target
AT1G64650,BES1_or_BZR1_target
AT1G64660,BES1_or_BZR1_target
AT1G64670,BES1_or_BZR1_target
AT1G64680,BES1_or_BZR1_target
AT1G64840,BES1_or_BZR1_target
AT1G64850,BES1_or_BZR1_target
AT1G64860,BES1_or_BZR1_target
AT1G64880,BES1_or_BZR1_target
AT1G64890,BES1_or_BZR1_target
AT1G64900,BES1_or_BZR1_target
AT1G65360,BES1_or_BZR1_target
AT1G65365,BES1_or_BZR1_target
AT1G65370,BES1_or_BZR1_target
AT1G65490,BES1_or_BZR1_target
AT1G65500,BES1_or_BZR1_target
AT1G65780,BES1_or_BZR1_target
AT1G65790,BES1_or_BZR1_target
AT1G65800,BES1_or_BZR1_target
AT1G65830,BES1_or_BZR1_target
AT1G65840,BES1_or_BZR1_target
AT1G65860,BES1_or_BZR1_target
AT1G65870,BES1_or_BZR1_target
AT1G65970,BES1_or_BZR1_target
AT1G65980,BES1_or_BZR1_target
AT1G66120,BES1_or_BZR1_target
AT1G66220,BES1_or_BZR1_target
AT1G66230,BES1_or_BZR1_target
AT1G66235,BES1_or_BZR1_target
AT1G66390,BES1_or_BZR1_target
AT1G66400,BES1_or_BZR1_target
AT1G66540,BES1_or_BZR1_target
AT1G66570,BES1_or_BZR1_target
AT1G66580,BES1_or_BZR1_target
AT1G66600,BES1_or_BZR1_target
AT1G66900,BES1_or_BZR1_target
AT1G66940,BES1_or_BZR1_target
AT1G66950,BES1_or_BZR1_target
AT1G66960,BES1_or_BZR1_target
AT1G66970,BES1_or_BZR1_target
AT1G66980,BES1_or_BZR1_target
AT1G67090,BES1_or_BZR1_target
AT1G67100,BES1_or_BZR1_target
AT1G67260,BES1_or_BZR1_target
AT1G67265,BES1_or_BZR1_target
AT1G67340,BES1_or_BZR1_target
AT1G67350,BES1_or_BZR1_target
AT1G67360,BES1_or_BZR1_target
AT1G67365,BES1_or_BZR1_target
AT1G67370,BES1_or_BZR1_target
AT1G67390,BES1_or_BZR1_target
AT1G67470,BES1_or_BZR1_target
AT1G67480,BES1_or_BZR1_target
AT1G67500,BES1_or_BZR1_target
AT1G67510,BES1_or_BZR1_target
AT1G67520,BES1_or_BZR1_target
AT1G67550,BES1_or_BZR1_target
AT1G67560,BES1_or_BZR1_target
AT1G67570,BES1_or_BZR1_target
AT1G67645,BES1_or_BZR1_target
AT1G67650,BES1_or_BZR1_target
AT1G67660,BES1_or_BZR1_target
AT1G67785,BES1_or_BZR1_target
AT1G67790,BES1_or_BZR1_target
AT1G68270,BES1_or_BZR1_target
AT1G68280,BES1_or_BZR1_target
AT1G68340,BES1_or_BZR1_target
AT1G68490,BES1_or_BZR1_target
AT1G68500,BES1_or_BZR1_target
AT1G68510,BES1_or_BZR1_target
AT1G68540,BES1_or_BZR1_target
AT1G68550,BES1_or_BZR1_target
AT1G68590,BES1_or_BZR1_target
AT1G68600,BES1_or_BZR1_target
AT1G68610,BES1_or_BZR1_target
AT1G68620,BES1_or_BZR1_target
AT1G68630,BES1_or_BZR1_target
AT1G68680,BES1_or_BZR1_target
AT1G68690,BES1_or_BZR1_target
AT1G68700,BES1_or_BZR1_target
AT1G68825,BES1_or_BZR1_target
AT1G68845,BES1_or_BZR1_target
AT1G68870,BES1_or_BZR1_target
AT1G68875,BES1_or_BZR1_target
AT1G68907,BES1_or_BZR1_target
AT1G68910,BES1_or_BZR1_target
AT1G68920,BES1_or_BZR1_target
AT1G69000,BES1_or_BZR1_target
AT1G69010,BES1_or_BZR1_target
AT1G69020,BES1_or_BZR1_target
AT1G69110,BES1_or_BZR1_target
AT1G69120,BES1_or_BZR1_target
AT1G69130,BES1_or_BZR1_target
AT1G69170,BES1_or_BZR1_target
AT1G69180,BES1_or_BZR1_target
AT1G69190,BES1_or_BZR1_target
AT1G69270,BES1_or_BZR1_target
AT1G69280,BES1_or_BZR1_target
AT1G69320,BES1_or_BZR1_target
AT1G69360,BES1_or_BZR1_target
AT1G69370,BES1_or_BZR1_target
AT1G69430,BES1_or_BZR1_target
AT1G69450,BES1_or_BZR1_target
AT1G69560,BES1_or_BZR1_target
AT1G69660,BES1_or_BZR1_target
AT1G69670,BES1_or_BZR1_target
AT1G69680,BES1_or_BZR1_target
AT1G69690,BES1_or_BZR1_target
AT1G69797,BES1_or_BZR1_target
AT1G69800,BES1_or_BZR1_target
AT1G69910,BES1_or_BZR1_target
AT1G69920,BES1_or_BZR1_target
AT1G70010,BES1_or_BZR1_target
AT1G70020,BES1_or_BZR1_target
AT1G70060,BES1_or_BZR1_target
AT1G70070,BES1_or_BZR1_target
AT1G70080,BES1_or_BZR1_target
AT1G70090,BES1_or_BZR1_target
AT1G70140,BES1_or_BZR1_target
AT1G70150,BES1_or_BZR1_target
AT1G70160,BES1_or_BZR1_target
AT1G70220,BES1_or_BZR1_target
AT1G70360,BES1_or_BZR1_target
AT1G70400,BES1_or_BZR1_target
AT1G70410,BES1_or_BZR1_target
AT1G70430,BES1_or_BZR1_target
AT1G70550,BES1_or_BZR1_target
AT1G70560,BES1_or_BZR1_target
AT1G70690,BES1_or_BZR1_target
AT1G70760,BES1_or_BZR1_target
AT1G70895,BES1_or_BZR1_target
AT1G70900,BES1_or_BZR1_target
AT1G71130,BES1_or_BZR1_target
AT1G71160,BES1_or_BZR1_target
AT1G71170,BES1_or_BZR1_target
AT1G71180,BES1_or_BZR1_target
AT1G71190,BES1_or_BZR1_target
AT1G71200,BES1_or_BZR1_target
AT1G71330,BES1_or_BZR1_target
AT1G71340,BES1_or_BZR1_target
AT1G71350,BES1_or_BZR1_target
AT1G71530,BES1_or_BZR1_target
AT1G72000,BES1_or_BZR1_target
AT1G72010,BES1_or_BZR1_target
AT1G72110,BES1_or_BZR1_target
AT1G72120,BES1_or_BZR1_target
AT1G72130,BES1_or_BZR1_target
AT1G72140,BES1_or_BZR1_target
AT1G72170,BES1_or_BZR1_target
AT1G72190,BES1_or_BZR1_target
AT1G72200,BES1_or_BZR1_target
AT1G72210,BES1_or_BZR1_target
AT1G72300,BES1_or_BZR1_target
AT1G72310,BES1_or_BZR1_target
AT1G72500,BES1_or_BZR1_target
AT1G72510,BES1_or_BZR1_target
AT1G72910,BES1_or_BZR1_target
AT1G72920,BES1_or_BZR1_target
AT1G72930,BES1_or_BZR1_target
AT1G72940,BES1_or_BZR1_target
AT1G73260,BES1_or_BZR1_target
AT1G73270,BES1_or_BZR1_target
AT1G73280,BES1_or_BZR1_target
AT1G73470,BES1_or_BZR1_target
AT1G73480,BES1_or_BZR1_target
AT1G73655,BES1_or_BZR1_target
AT1G73690,BES1_or_BZR1_target
AT1G73700,BES1_or_BZR1_target
AT1G73710,BES1_or_BZR1_target
AT1G73740,BES1_or_BZR1_target
AT1G73750,BES1_or_BZR1_target
AT1G73760,BES1_or_BZR1_target
AT1G73830,BES1_or_BZR1_target
AT1G73840,BES1_or_BZR1_target
AT1G73860,BES1_or_BZR1_target
AT1G73885,BES1_or_BZR1_target
AT1G73910,BES1_or_BZR1_target
AT1G73920,BES1_or_BZR1_target
AT1G73930,BES1_or_BZR1_target
AT1G74060,BES1_or_BZR1_target
AT1G74070,BES1_or_BZR1_target
AT1G74080,BES1_or_BZR1_target
AT1G74088,BES1_or_BZR1_target
AT1G74090,BES1_or_BZR1_target
AT1G74140,BES1_or_BZR1_target
AT1G74150,BES1_or_BZR1_target
AT1G74160,BES1_or_BZR1_target
AT1G74200,BES1_or_BZR1_target
AT1G74210,BES1_or_BZR1_target
AT1G74350,BES1_or_BZR1_target
AT1G74360,BES1_or_BZR1_target
AT1G74640,BES1_or_BZR1_target
AT1G74650,BES1_or_BZR1_target
AT1G74830,BES1_or_BZR1_target
AT1G74840,BES1_or_BZR1_target
AT1G74950,BES1_or_BZR1_target
AT1G74960,BES1_or_BZR1_target
AT1G74970,BES1_or_BZR1_target
AT1G75060,BES1_or_BZR1_target
AT1G75090,BES1_or_BZR1_target
AT1G75170,BES1_or_BZR1_target
AT1G75180,BES1_or_BZR1_target
AT1G75190,BES1_or_BZR1_target
AT1G75200,BES1_or_BZR1_target
AT1G75220,BES1_or_BZR1_target
AT1G75230,BES1_or_BZR1_target
AT1G75300,BES1_or_BZR1_target
AT1G75310,BES1_or_BZR1_target
AT1G75370,BES1_or_BZR1_target
AT1G75380,BES1_or_BZR1_target
AT1G75390,BES1_or_BZR1_target
AT1G75400,BES1_or_BZR1_target
AT1G75430,BES1_or_BZR1_target
AT1G75540,BES1_or_BZR1_target
AT1G75550,BES1_or_BZR1_target
AT1G75570,BES1_or_BZR1_target
AT1G75580,BES1_or_BZR1_target
AT1G75630,BES1_or_BZR1_target
AT1G75640,BES1_or_BZR1_target
AT1G75800,BES1_or_BZR1_target
AT1G75810,BES1_or_BZR1_target
AT1G75820,BES1_or_BZR1_target
AT1G75840,BES1_or_BZR1_target
AT1G75870,BES1_or_BZR1_target
AT1G75880,BES1_or_BZR1_target
AT1G75940,BES1_or_BZR1_target
AT1G75950,BES1_or_BZR1_target
AT1G75960,BES1_or_BZR1_target
AT1G75970,BES1_or_BZR1_target
AT1G75980,BES1_or_BZR1_target
AT1G75990,BES1_or_BZR1_target
AT1G76210,BES1_or_BZR1_target
AT1G76220,BES1_or_BZR1_target
AT1G76230,BES1_or_BZR1_target
AT1G76240,BES1_or_BZR1_target
AT1G76250,BES1_or_BZR1_target
AT1G76320,BES1_or_BZR1_target
AT1G76330,BES1_or_BZR1_target
AT1G76340,BES1_or_BZR1_target
AT1G76360,BES1_or_BZR1_target
AT1G76370,BES1_or_BZR1_target
AT1G76410,BES1_or_BZR1_target
AT1G76460,BES1_or_BZR1_target
AT1G76470,BES1_or_BZR1_target
AT1G76480,BES1_or_BZR1_target
AT1G76640,BES1_or_BZR1_target
AT1G76670,BES1_or_BZR1_target
AT1G76680,BES1_or_BZR1_target
AT1G76690,BES1_or_BZR1_target
AT1G76870,BES1_or_BZR1_target
AT1G76950,BES1_or_BZR1_target
AT1G76952,BES1_or_BZR1_target
AT1G77000,BES1_or_BZR1_target
AT1G77110,BES1_or_BZR1_target
AT1G77120,BES1_or_BZR1_target
AT1G77280,BES1_or_BZR1_target
AT1G77290,BES1_or_BZR1_target
AT1G77340,BES1_or_BZR1_target
AT1G77350,BES1_or_BZR1_target
AT1G77360,BES1_or_BZR1_target
AT1G77370,BES1_or_BZR1_target
AT1G77460,BES1_or_BZR1_target
AT1G77470,BES1_or_BZR1_target
AT1G77480,BES1_or_BZR1_target
AT1G77650,BES1_or_BZR1_target
AT1G77830,BES1_or_BZR1_target
AT1G77840,BES1_or_BZR1_target
AT1G77850,BES1_or_BZR1_target
AT1G78120,BES1_or_BZR1_target
AT1G78130,BES1_or_BZR1_target
AT1G78160,BES1_or_BZR1_target
AT1G78170,BES1_or_BZR1_target
AT1G78370,BES1_or_BZR1_target
AT1G78380,BES1_or_BZR1_target
AT1G78390,BES1_or_BZR1_target
AT1G78400,BES1_or_BZR1_target
AT1G78410,BES1_or_BZR1_target
AT1G78430,BES1_or_BZR1_target
AT1G78440,BES1_or_BZR1_target
AT1G78450,BES1_or_BZR1_target
AT1G78580,BES1_or_BZR1_target
AT1G78590,BES1_or_BZR1_target
AT1G78600,BES1_or_BZR1_target
AT1G78820,BES1_or_BZR1_target
AT1G78830,BES1_or_BZR1_target
AT1G78840,BES1_or_BZR1_target
AT1G79100,BES1_or_BZR1_target
AT1G79240,BES1_or_BZR1_target
AT1G79245,BES1_or_BZR1_target
AT1G79250,BES1_or_BZR1_target
AT1G79410,BES1_or_BZR1_target
AT1G79420,BES1_or_BZR1_target
AT1G79430,BES1_or_BZR1_target
AT1G79860,BES1_or_BZR1_target
AT1G79870,BES1_or_BZR1_target
AT1G79880,BES1_or_BZR1_target
AT1G79890,BES1_or_BZR1_target
AT1G79990,BES1_or_BZR1_target
AT1G80000,BES1_or_BZR1_target
AT1G80010,BES1_or_BZR1_target
AT1G80170,BES1_or_BZR1_target
AT1G80240,BES1_or_BZR1_target
AT1G80250,BES1_or_BZR1_target
AT1G80530,BES1_or_BZR1_target
AT1G80540,BES1_or_BZR1_target
AT1G80630,BES1_or_BZR1_target
AT1G80640,BES1_or_BZR1_target
AT1G80650,BES1_or_BZR1_target
AT1G80760,BES1_or_BZR1_target
AT1G80770,BES1_or_BZR1_target
AT1G80940,BES1_or_BZR1_target
AT1G80950,BES1_or_BZR1_target
AT1G80960,BES1_or_BZR1_target
AT1G80990,BES1_or_BZR1_target
AT1G81020,BES1_or_BZR1_target
AT2G01160,BES1_or_BZR1_target
AT2G01240,BES1_or_BZR1_target
AT2G01250,BES1_or_BZR1_target
AT2G01290,BES1_or_BZR1_target
AT2G01300,BES1_or_BZR1_target
AT2G01310,BES1_or_BZR1_target
AT2G01330,BES1_or_BZR1_target
AT2G01340,BES1_or_BZR1_target
AT2G01505,BES1_or_BZR1_target
AT2G01620,BES1_or_BZR1_target
AT2G01630,BES1_or_BZR1_target
AT2G01640,BES1_or_BZR1_target
AT2G01660,BES1_or_BZR1_target
AT2G01820,BES1_or_BZR1_target
AT2G01830,BES1_or_BZR1_target
AT2G01860,BES1_or_BZR1_target
AT2G01870,BES1_or_BZR1_target
AT2G01910,BES1_or_BZR1_target
AT2G01913,BES1_or_BZR1_target
AT2G02010,BES1_or_BZR1_target
AT2G02020,BES1_or_BZR1_target
AT2G02050,BES1_or_BZR1_target
AT2G02060,BES1_or_BZR1_target
AT2G02070,BES1_or_BZR1_target
AT2G02080,BES1_or_BZR1_target
AT2G02090,BES1_or_BZR1_target
AT2G02650,BES1_or_BZR1_target
AT2G02660,BES1_or_BZR1_target
AT2G02670,BES1_or_BZR1_target
AT2G02700,BES1_or_BZR1_target
AT2G02710,BES1_or_BZR1_target
AT2G02720,BES1_or_BZR1_target
AT2G02730,BES1_or_BZR1_target
AT2G02910,BES1_or_BZR1_target
AT2G02930,BES1_or_BZR1_target
AT2G03445,BES1_or_BZR1_target
AT2G03450,BES1_or_BZR1_target
AT2G03460,BES1_or_BZR1_target
AT2G03470,BES1_or_BZR1_target
AT2G03560,BES1_or_BZR1_target
AT2G03570,BES1_or_BZR1_target
AT2G03770,BES1_or_BZR1_target
AT2G03880,BES1_or_BZR1_target
AT2G03972,BES1_or_BZR1_target
AT2G03980,BES1_or_BZR1_target
AT2G03990,BES1_or_BZR1_target
AT2G04000,BES1_or_BZR1_target
AT2G04010,BES1_or_BZR1_target
AT2G04395,BES1_or_BZR1_target
AT2G04400,BES1_or_BZR1_target
AT2G04410,BES1_or_BZR1_target
AT2G04420,BES1_or_BZR1_target
AT2G04425,BES1_or_BZR1_target
AT2G04500,BES1_or_BZR1_target
AT2G04580,BES1_or_BZR1_target
AT2G04590,BES1_or_BZR1_target
AT2G05025,BES1_or_BZR1_target
AT2G05030,BES1_or_BZR1_target
AT2G05040,BES1_or_BZR1_target
AT2G05050,BES1_or_BZR1_target
AT2G05060,BES1_or_BZR1_target
AT2G05070,BES1_or_BZR1_target
AT2G05090,BES1_or_BZR1_target
AT2G05100,BES1_or_BZR1_target
AT2G05110,BES1_or_BZR1_target
AT2G05430,BES1_or_BZR1_target
AT2G05435,BES1_or_BZR1_target
AT2G05440,BES1_or_BZR1_target
AT2G05510,BES1_or_BZR1_target
AT2G05520,BES1_or_BZR1_target
AT2G05530,BES1_or_BZR1_target
AT2G05562,BES1_or_BZR1_target
AT2G05564,BES1_or_BZR1_target
AT2G05800,BES1_or_BZR1_target
AT2G05810,BES1_or_BZR1_target
AT2G05820,BES1_or_BZR1_target
AT2G06820,BES1_or_BZR1_target
AT2G06830,BES1_or_BZR1_target
AT2G06940,BES1_or_BZR1_target
AT2G06950,BES1_or_BZR1_target
AT2G06960,BES1_or_BZR1_target
AT2G10020,BES1_or_BZR1_target
AT2G10030,BES1_or_BZR1_target
AT2G10950,BES1_or_BZR1_target
AT2G12083,BES1_or_BZR1_target
AT2G12100,BES1_or_BZR1_target
AT2G13650,BES1_or_BZR1_target
AT2G13660,BES1_or_BZR1_target
AT2G14160,BES1_or_BZR1_target
AT2G14170,BES1_or_BZR1_target
AT2G14180,BES1_or_BZR1_target
AT2G14520,BES1_or_BZR1_target
AT2G14530,BES1_or_BZR1_target
AT2G14720,BES1_or_BZR1_target
AT2G14730,BES1_or_BZR1_target
AT2G14740,BES1_or_BZR1_target
AT2G14750,BES1_or_BZR1_target
AT2G14760,BES1_or_BZR1_target
AT2G14880,BES1_or_BZR1_target
AT2G14890,BES1_or_BZR1_target
AT2G14900,BES1_or_BZR1_target
AT2G15030,BES1_or_BZR1_target
AT2G15040,BES1_or_BZR1_target
AT2G15045,BES1_or_BZR1_target
AT2G15310,BES1_or_BZR1_target
AT2G15320,BES1_or_BZR1_target
AT2G15380,BES1_or_BZR1_target
AT2G15570,BES1_or_BZR1_target
AT2G15580,BES1_or_BZR1_target
AT2G15590,BES1_or_BZR1_target
AT2G15610,BES1_or_BZR1_target
AT2G15620,BES1_or_BZR1_target
AT2G15800,BES1_or_BZR1_target
AT2G15810,BES1_or_BZR1_target
AT2G15815,BES1_or_BZR1_target
AT2G15870,BES1_or_BZR1_target
AT2G15880,BES1_or_BZR1_target
AT2G15890,BES1_or_BZR1_target
AT2G15900,BES1_or_BZR1_target
AT2G15940,BES1_or_BZR1_target
AT2G15950,BES1_or_BZR1_target
AT2G15960,BES1_or_BZR1_target
AT2G15970,BES1_or_BZR1_target
AT2G15980,BES1_or_BZR1_target
AT2G15990,BES1_or_BZR1_target
AT2G16230,BES1_or_BZR1_target
AT2G16270,BES1_or_BZR1_target
AT2G16280,BES1_or_BZR1_target
AT2G16676,BES1_or_BZR1_target
AT2G17115,BES1_or_BZR1_target
AT2G17120,BES1_or_BZR1_target
AT2G17130,BES1_or_BZR1_target
AT2G17295,BES1_or_BZR1_target
AT2G17300,BES1_or_BZR1_target
AT2G17305,BES1_or_BZR1_target
AT2G17550,BES1_or_BZR1_target
AT2G17560,BES1_or_BZR1_target
AT2G17670,BES1_or_BZR1_target
AT2G17680,BES1_or_BZR1_target
AT2G17690,BES1_or_BZR1_target
AT2G17700,BES1_or_BZR1_target
AT2G17720,BES1_or_BZR1_target
AT2G17820,BES1_or_BZR1_target
AT2G17830,BES1_or_BZR1_target
AT2G17840,BES1_or_BZR1_target
AT2G17845,BES1_or_BZR1_target
AT2G18000,BES1_or_BZR1_target
AT2G18010,BES1_or_BZR1_target
AT2G18220,BES1_or_BZR1_target
AT2G18230,BES1_or_BZR1_target
AT2G18240,BES1_or_BZR1_target
AT2G18420,BES1_or_BZR1_target
AT2G18440,BES1_or_BZR1_target
AT2G18450,BES1_or_BZR1_target
AT2G18460,BES1_or_BZR1_target
AT2G18660,BES1_or_BZR1_target
AT2G18670,BES1_or_BZR1_target
AT2G18680,BES1_or_BZR1_target
AT2G18730,BES1_or_BZR1_target
AT2G18740,BES1_or_BZR1_target
AT2G18800,BES1_or_BZR1_target
AT2G18810,BES1_or_BZR1_target
AT2G18980,BES1_or_BZR1_target
AT2G19180,BES1_or_BZR1_target
AT2G19190,BES1_or_BZR1_target
AT2G19200,BES1_or_BZR1_target
AT2G19560,BES1_or_BZR1_target
AT2G19570,BES1_or_BZR1_target
AT2G19580,BES1_or_BZR1_target
AT2G19660,BES1_or_BZR1_target
AT2G19670,BES1_or_BZR1_target
AT2G19680,BES1_or_BZR1_target
AT2G19800,BES1_or_BZR1_target
AT2G19802,BES1_or_BZR1_target
AT2G19870,BES1_or_BZR1_target
AT2G19880,BES1_or_BZR1_target
AT2G20080,BES1_or_BZR1_target
AT2G20100,BES1_or_BZR1_target
AT2G20110,BES1_or_BZR1_target
AT2G20360,BES1_or_BZR1_target
AT2G20370,BES1_or_BZR1_target
AT2G20380,BES1_or_BZR1_target
AT2G20760,BES1_or_BZR1_target
AT2G20770,BES1_or_BZR1_target
AT2G20780,BES1_or_BZR1_target
AT2G20790,BES1_or_BZR1_target
AT2G20875,BES1_or_BZR1_target
AT2G20880,BES1_or_BZR1_target
AT2G20940,BES1_or_BZR1_target
AT2G20950,BES1_or_BZR1_target
AT2G20960,BES1_or_BZR1_target
AT2G21050,BES1_or_BZR1_target
AT2G21060,BES1_or_BZR1_target
AT2G21070,BES1_or_BZR1_target
AT2G21187,BES1_or_BZR1_target
AT2G21188,BES1_or_BZR1_target
AT2G21300,BES1_or_BZR1_target
AT2G21310,BES1_or_BZR1_target
AT2G21320,BES1_or_BZR1_target
AT2G21330,BES1_or_BZR1_target
AT2G21340,BES1_or_BZR1_target
AT2G21370,BES1_or_BZR1_target
AT2G21380,BES1_or_BZR1_target
AT2G21520,BES1_or_BZR1_target
AT2G21580,BES1_or_BZR1_target
AT2G21590,BES1_or_BZR1_target
AT2G21600,BES1_or_BZR1_target
AT2G21640,BES1_or_BZR1_target
AT2G21650,BES1_or_BZR1_target
AT2G21655,BES1_or_BZR1_target
AT2G21680,BES1_or_BZR1_target
AT2G21690,BES1_or_BZR1_target
AT2G21700,BES1_or_BZR1_target
AT2G21710,BES1_or_BZR1_target
AT2G21720,BES1_or_BZR1_target
AT2G21830,BES1_or_BZR1_target
AT2G21840,BES1_or_BZR1_target
AT2G22010,BES1_or_BZR1_target
AT2G22030,BES1_or_BZR1_target
AT2G22160,BES1_or_BZR1_target
AT2G22170,BES1_or_BZR1_target
AT2G22180,BES1_or_BZR1_target
AT2G22240,BES1_or_BZR1_target
AT2G22250,BES1_or_BZR1_target
AT2G22410,BES1_or_BZR1_target
AT2G22420,BES1_or_BZR1_target
AT2G22440,BES1_or_BZR1_target
AT2G22650,BES1_or_BZR1_target
AT2G22660,BES1_or_BZR1_target
AT2G22680,BES1_or_BZR1_target
AT2G22750,BES1_or_BZR1_target
AT2G22760,BES1_or_BZR1_target
AT2G22770,BES1_or_BZR1_target
AT2G22900,BES1_or_BZR1_target
AT2G22905,BES1_or_BZR1_target
AT2G22910,BES1_or_BZR1_target
AT2G23000,BES1_or_BZR1_target
AT2G23010,BES1_or_BZR1_target
AT2G23020,BES1_or_BZR1_target
AT2G23190,BES1_or_BZR1_target
AT2G23200,BES1_or_BZR1_target
AT2G23210,BES1_or_BZR1_target
AT2G23340,BES1_or_BZR1_target
AT2G23420,BES1_or_BZR1_target
AT2G23430,BES1_or_BZR1_target
AT2G23440,BES1_or_BZR1_target
AT2G23590,BES1_or_BZR1_target
AT2G23600,BES1_or_BZR1_target
AT2G23610,BES1_or_BZR1_target
AT2G23755,BES1_or_BZR1_target
AT2G23780,BES1_or_BZR1_target
AT2G24200,BES1_or_BZR1_target
AT2G24205,BES1_or_BZR1_target
AT2G24210,BES1_or_BZR1_target
AT2G24270,BES1_or_BZR1_target
AT2G24280,BES1_or_BZR1_target
AT2G24340,BES1_or_BZR1_target
AT2G24350,BES1_or_BZR1_target
AT2G24360,BES1_or_BZR1_target
AT2G24370,BES1_or_BZR1_target
AT2G24380,BES1_or_BZR1_target
AT2G24480,BES1_or_BZR1_target
AT2G24490,BES1_or_BZR1_target
AT2G24500,BES1_or_BZR1_target
AT2G24540,BES1_or_BZR1_target
AT2G24545,BES1_or_BZR1_target
AT2G24550,BES1_or_BZR1_target
AT2G24600,BES1_or_BZR1_target
AT2G24610,BES1_or_BZR1_target
AT2G25040,BES1_or_BZR1_target
AT2G25050,BES1_or_BZR1_target
AT2G25060,BES1_or_BZR1_target
AT2G25190,BES1_or_BZR1_target
AT2G25240,BES1_or_BZR1_target
AT2G25250,BES1_or_BZR1_target
AT2G25430,BES1_or_BZR1_target
AT2G25510,BES1_or_BZR1_target
AT2G25520,BES1_or_BZR1_target
AT2G25540,BES1_or_BZR1_target
AT2G25550,BES1_or_BZR1_target
AT2G25560,BES1_or_BZR1_target
AT2G25687,BES1_or_BZR1_target
AT2G25690,BES1_or_BZR1_target
AT2G25700,BES1_or_BZR1_target
AT2G25890,BES1_or_BZR1_target
AT2G25900,BES1_or_BZR1_target
AT2G25910,BES1_or_BZR1_target
AT2G26430,BES1_or_BZR1_target
AT2G26440,BES1_or_BZR1_target
AT2G26450,BES1_or_BZR1_target
AT2G26510,BES1_or_BZR1_target
AT2G26700,BES1_or_BZR1_target
AT2G26710,BES1_or_BZR1_target
AT2G26720,BES1_or_BZR1_target
AT2G26730,BES1_or_BZR1_target
AT2G26740,BES1_or_BZR1_target
AT2G26750,BES1_or_BZR1_target
AT2G26830,BES1_or_BZR1_target
AT2G26840,BES1_or_BZR1_target
AT2G26850,BES1_or_BZR1_target
AT2G26900,BES1_or_BZR1_target
AT2G26910,BES1_or_BZR1_target
AT2G27040,BES1_or_BZR1_target
AT2G27070,BES1_or_BZR1_target
AT2G27080,BES1_or_BZR1_target
AT2G27090,BES1_or_BZR1_target
AT2G27100,BES1_or_BZR1_target
AT2G27250,BES1_or_BZR1_target
AT2G27260,BES1_or_BZR1_target
AT2G27270,BES1_or_BZR1_target
AT2G27300,BES1_or_BZR1_target
AT2G27310,BES1_or_BZR1_target
AT2G27320,BES1_or_BZR1_target
AT2G27330,BES1_or_BZR1_target
AT2G27400,BES1_or_BZR1_target
AT2G27402,BES1_or_BZR1_target
AT2G27410,BES1_or_BZR1_target
AT2G27420,BES1_or_BZR1_target
AT2G27430,BES1_or_BZR1_target
AT2G27490,BES1_or_BZR1_target
AT2G27560,BES1_or_BZR1_target
AT2G27570,BES1_or_BZR1_target
AT2G27580,BES1_or_BZR1_target
AT2G27590,BES1_or_BZR1_target
AT2G27650,BES1_or_BZR1_target
AT2G27660,BES1_or_BZR1_target
AT2G27670,BES1_or_BZR1_target
AT2G27680,BES1_or_BZR1_target
AT2G27810,BES1_or_BZR1_target
AT2G27820,BES1_or_BZR1_target
AT2G27830,BES1_or_BZR1_target
AT2G27860,BES1_or_BZR1_target
AT2G27870,BES1_or_BZR1_target
AT2G27880,BES1_or_BZR1_target
AT2G28110,BES1_or_BZR1_target
AT2G28190,BES1_or_BZR1_target
AT2G28200,BES1_or_BZR1_target
AT2G28370,BES1_or_BZR1_target
AT2G28380,BES1_or_BZR1_target
AT2G28390,BES1_or_BZR1_target
AT2G28450,BES1_or_BZR1_target
AT2G28460,BES1_or_BZR1_target
AT2G28470,BES1_or_BZR1_target
AT2G28480,BES1_or_BZR1_target
AT2G28490,BES1_or_BZR1_target
AT2G28500,BES1_or_BZR1_target
AT2G28510,BES1_or_BZR1_target
